"cname","cowcode","year","lvaw_garriga"
"Georgia",372,2010,0.7985455
"Georgia",372,2011,0.7985455
"Georgia",372,2012,0.7985455
"Azerbaijan",373,1991,NA
"Azerbaijan",373,1992,0.21801472
"Azerbaijan",373,1993,0.21801472
"Azerbaijan",373,1994,0.21801472
"Azerbaijan",373,1995,0.21801472
"Azerbaijan",373,1996,0.25243422
"Azerbaijan",373,1997,0.25243422
"Azerbaijan",373,1998,0.25243422
"Azerbaijan",373,1999,0.25243422
"Azerbaijan",373,2000,0.25243422
"Azerbaijan",373,2001,0.25243422
"Azerbaijan",373,2002,0.25243422
"Azerbaijan",373,2003,0.25243422
"Azerbaijan",373,2004,0.5715
"Azerbaijan",373,2005,0.5715
"Azerbaijan",373,2006,0.5715
"Azerbaijan",373,2007,0.5715
"Azerbaijan",373,2008,0.5715
"Azerbaijan",373,2009,0.5715
"Azerbaijan",373,2010,0.5715
"Azerbaijan",373,2011,0.5715
"Azerbaijan",373,2012,0.5715
"Finland",375,1990,0.27284315
"Finland",375,1991,0.27284315
"Finland",375,1992,0.27284315
"Finland",375,1993,0.27284315
"Finland",375,1994,0.27284315
"Finland",375,1995,0.27284315
"Finland",375,1996,0.27284315
"Finland",375,1997,0.27284315
"Finland",375,1998,0.8565
"Finland",375,1999,0.8565
"Finland",375,2000,0.8565
"Finland",375,2001,0.8565
"Finland",375,2002,0.8565
"Finland",375,2003,0.8565
"Finland",375,2004,0.8565
"Finland",375,2005,0.8565
"Finland",375,2006,0.8565
"Finland",375,2007,0.8565
"Finland",375,2008,0.8565
"Finland",375,2009,0.8565
"Finland",375,2010,0.8565
"Finland",375,2011,0.8565
"Finland",375,2012,0.8565
"Sweden",380,1990,0.2945
"Sweden",380,1991,0.2945
"Sweden",380,1992,0.2945
"Sweden",380,1993,0.2945
"Sweden",380,1994,0.2945
"Sweden",380,1995,0.2945
"Sweden",380,1996,0.2945
"Sweden",380,1997,0.2945
"Sweden",380,1998,0.2945
"Sweden",380,1999,0.2945
"Sweden",380,2000,0.2945
"Sweden",380,2001,0.2945
"Sweden",380,2002,0.2945
"Sweden",380,2003,0.2945
"Sweden",380,2004,0.2945
"Sweden",380,2005,0.2945
"Sweden",380,2006,0.2945
"Sweden",380,2007,0.2945
"Sweden",380,2008,0.2945
"Sweden",380,2009,0.2945
"Sweden",380,2010,0.2945
"Sweden",380,2011,0.2945
"Sweden",380,2012,0.2945
"Norway",385,1990,0.13795394
"Norway",385,1991,0.13795394
"Norway",385,1992,0.13795394
"Norway",385,1993,0.13795394
"Norway",385,1994,0.13795394
"Norway",385,1995,0.13795394
"Norway",385,1996,0.13795394
"Norway",385,1997,0.13795394
"Norway",385,1998,0.13795394
"Norway",385,1999,0.13795394
"Norway",385,2000,0.13795394
"Norway",385,2001,0.13795394
"Norway",385,2002,0.25262502
"Norway",385,2003,0.452625
"Norway",385,2004,0.452625
"Norway",385,2005,0.452625
"Norway",385,2006,0.452625
"Norway",385,2007,0.452625
"Norway",385,2008,0.452625
"Norway",385,2009,0.452625
"Norway",385,2010,0.452625
"Norway",385,2011,0.452625
"Norway",385,2012,0.452625
"Denmark",390,1990,0.5025526
"Denmark",390,1991,0.5025526
"Denmark",390,1992,0.5025526
"Denmark",390,1993,0.5025526
"Denmark",390,1994,0.5025526
"Denmark",390,1995,0.5025526
"Denmark",390,1996,0.5025526
"Denmark",390,1997,0.5025526
"Denmark",390,1998,0.5025526
"Denmark",390,1999,0.5025526
"Denmark",390,2000,0.5025526
"Denmark",390,2001,0.5025526
"Denmark",390,2002,0.5025526
"Denmark",390,2003,0.5025526
"Denmark",390,2004,0.5025526
"Denmark",390,2005,0.5025526
"Denmark",390,2006,0.5025526
"Denmark",390,2007,0.5025526
"Denmark",390,2008,0.5025526
"Denmark",390,2009,0.5025526
"Denmark",390,2010,0.5025526
"Denmark",390,2011,0.5025526
"Denmark",390,2012,0.5025526
"Iceland",395,1990,0.34400657
"Iceland",395,1991,0.34400657
"Iceland",395,1992,0.34400657
"Iceland",395,1993,0.34400657
"Iceland",395,1994,0.34400657
"Iceland",395,1995,0.34400657
"Iceland",395,1996,0.34400657
"Iceland",395,1997,0.34400657
"Iceland",395,1998,0.34400657
"Iceland",395,1999,0.34400657
"Iceland",395,2000,0.34400657
"Iceland",395,2001,0.82762504
"Iceland",395,2002,0.82762504
"Iceland",395,2003,0.82762504
"Iceland",395,2004,0.82762504
"Iceland",395,2005,0.82762504
"Iceland",395,2006,0.82762504
"Iceland",395,2007,0.82762504
"Iceland",395,2008,0.82762504
"Iceland",395,2009,0.82762504
"Iceland",395,2010,0.82762504
"Iceland",395,2011,0.82762504
"Iceland",395,2012,0.82762504
"Cape Verde",402,1990,NA
"Cape Verde",402,1991,NA
"Cape Verde",402,1992,NA
"Cape Verde",402,1993,NA
"Cape Verde",402,1994,NA
"Cape Verde",402,1995,NA
"Cape Verde",402,1996,NA
"Cape Verde",402,1997,NA
"Cape Verde",402,1998,NA
"Cape Verde",402,1999,NA
"Cape Verde",402,2000,NA
"Cape Verde",402,2001,NA
"Cape Verde",402,2002,0.518
"Cape Verde",402,2003,0.518
"Cape Verde",402,2004,0.518
"Cape Verde",402,2005,0.518
"Cape Verde",402,2006,0.518
"Cape Verde",402,2007,0.518
"Cape Verde",402,2008,0.518
"Cape Verde",402,2009,0.518
"Cape Verde",402,2010,0.518
"Cape Verde",402,2011,0.518
"Cape Verde",402,2012,0.518
"Sao Tome and Principe",403,1992,0.482
"Sao Tome and Principe",403,1993,0.482
"Sao Tome and Principe",403,1994,0.482
"Sao Tome and Principe",403,1995,0.482
"Sao Tome and Principe",403,1996,0.482
"Sao Tome and Principe",403,1997,0.482
"Sao Tome and Principe",403,1998,0.482
"Sao Tome and Principe",403,1999,0.482
"Sao Tome and Principe",403,2000,0.482
"Sao Tome and Principe",403,2001,0.482
"Sao Tome and Principe",403,2002,0.482
"Sao Tome and Principe",403,2003,0.482
"Sao Tome and Principe",403,2004,0.482
"Sao Tome and Principe",403,2005,0.482
"Sao Tome and Principe",403,2006,0.482
"Sao Tome and Principe",403,2007,0.482
"Sao Tome and Principe",403,2008,0.482
"Sao Tome and Principe",403,2009,0.482
"Sao Tome and Principe",403,2010,0.482
"Sao Tome and Principe",403,2011,0.482
"Sao Tome and Principe",403,2012,0.482
"Guinea-Bissau",404,1990,NA
"Guinea-Bissau",404,1991,NA
"Guinea-Bissau",404,1992,NA
"Guinea-Bissau",404,1993,NA
"Guinea-Bissau",404,1994,NA
"Guinea-Bissau",404,1995,NA
"Guinea-Bissau",404,1996,NA
"Guinea-Bissau",404,1997,0.8015
"Guinea-Bissau",404,1998,0.8015
"Guinea-Bissau",404,1999,0.8015
"Guinea-Bissau",404,2000,0.8015
"Guinea-Bissau",404,2001,0.8015
"Guinea-Bissau",404,2002,0.8015
"Guinea-Bissau",404,2003,0.8015
"Guinea-Bissau",404,2004,0.8015
"Guinea-Bissau",404,2005,0.8015
"Guinea-Bissau",404,2006,0.8015
"Guinea-Bissau",404,2007,0.8015
"Guinea-Bissau",404,2008,0.8015
"Guinea-Bissau",404,2009,0.8015
"Guinea-Bissau",404,2010,0.8015
"Guinea-Bissau",404,2011,0.8015
"Guinea-Bissau",404,2012,0.8015
"Equatorial Guinea",411,1990,0.50145
"Equatorial Guinea",411,1991,0.50145
"Equatorial Guinea",411,1992,0.50145
"Equatorial Guinea",411,1993,0.50145
"Equatorial Guinea",411,1994,0.50145
"Equatorial Guinea",411,1995,0.50145
"Equatorial Guinea",411,1996,0.50145
"Equatorial Guinea",411,1997,0.50145
"Equatorial Guinea",411,1998,0.50145
"Equatorial Guinea",411,1999,0.50145
"Equatorial Guinea",411,2000,0.50145
"Equatorial Guinea",411,2001,0.50145
"Equatorial Guinea",411,2002,0.50145
"Equatorial Guinea",411,2003,0.50145
"Equatorial Guinea",411,2004,0.50145
"Equatorial Guinea",411,2005,0.50145
"Equatorial Guinea",411,2006,0.50145
"Equatorial Guinea",411,2007,0.50145
"Equatorial Guinea",411,2008,0.50145
"Equatorial Guinea",411,2009,0.50145
"Equatorial Guinea",411,2010,0.50145
"Equatorial Guinea",411,2011,0.50145
"Equatorial Guinea",411,2012,0.50145
"Gambia",420,1990,NA
"Gambia",420,1991,NA
"Gambia",420,1992,NA
"Gambia",420,1993,NA
"Gambia",420,1994,NA
"Gambia",420,1995,NA
"Gambia",420,1996,NA
"Gambia",420,1997,NA
"Gambia",420,1998,NA
"Gambia",420,1999,NA
"Gambia",420,2000,NA
"Gambia",420,2001,NA
"Gambia",420,2002,NA
"Gambia",420,2003,NA
"Gambia",420,2004,NA
"Gambia",420,2005,0.5493947
"Gambia",420,2006,0.5493947
"Gambia",420,2007,0.5493947
"Gambia",420,2008,0.5493947
"Gambia",420,2009,0.5493947
"Gambia",420,2010,0.5493947
"Gambia",420,2011,0.5493947
"Gambia",420,2012,0.5493947
"Mali",432,1990,0.8015
"Mali",432,1991,0.8015
"Mali",432,1992,0.8015
"Mali",432,1993,0.8015
"Mali",432,1994,0.8015
"Mali",432,1995,0.8015
"Mali",432,1996,0.8015
"Mali",432,1997,0.8015
"Mali",432,1998,0.8015
"Mali",432,1999,0.8015
"Mali",432,2000,0.8015
"Mali",432,2001,0.8015
"Mali",432,2002,0.8015
"Mali",432,2003,0.8015
"Mali",432,2004,0.8015
"Mali",432,2005,0.8015
"Mali",432,2006,0.8015
"Mali",432,2007,0.8015
"Mali",432,2008,0.8015
"Mali",432,2009,0.8015
"Mali",432,2010,0.8015
"Mali",432,2011,0.8015
"Mali",432,2012,0.8015
"Senegal",433,1990,0.8015
"Senegal",433,1991,0.8015
"Senegal",433,1992,0.8015
"Senegal",433,1993,0.8015
"Senegal",433,1994,0.8015
"Senegal",433,1995,0.8015
"Senegal",433,1996,0.8015
"Senegal",433,1997,0.8015
"Senegal",433,1998,0.8015
"Senegal",433,1999,0.8015
"Senegal",433,2000,0.8015
"Senegal",433,2001,0.8015
"Senegal",433,2002,0.8015
"Senegal",433,2003,0.8015
"Senegal",433,2004,0.8015
"Senegal",433,2005,0.8015
"Senegal",433,2006,0.8015
"Senegal",433,2007,0.8015
"Senegal",433,2008,0.8015
"Senegal",433,2009,0.8015
"Senegal",433,2010,0.8015
"Senegal",433,2011,0.8015
"Senegal",433,2012,0.8015
"Benin",434,1990,0.8015
"Benin",434,1991,0.8015
"Benin",434,1992,0.8015
"Benin",434,1993,0.8015
"Benin",434,1994,0.8015
"Benin",434,1995,0.8015
"Benin",434,1996,0.8015
"Benin",434,1997,0.8015
"Benin",434,1998,0.8015
"Benin",434,1999,0.8015
"Benin",434,2000,0.8015
"Benin",434,2001,0.8015
"Benin",434,2002,0.8015
"Benin",434,2003,0.8015
"Benin",434,2004,0.8015
"Benin",434,2005,0.8015
"Benin",434,2006,0.8015
"Benin",434,2007,0.8015
"Benin",434,2008,0.8015
"Benin",434,2009,0.8015
"Benin",434,2010,0.8015
"Benin",434,2011,0.8015
"Benin",434,2012,0.8015
"Mauritania",435,1990,0.393375
"Mauritania",435,1991,0.393375
"Mauritania",435,1992,0.393375
"Mauritania",435,1993,0.393375
"Mauritania",435,1994,0.393375
"Mauritania",435,1995,0.393375
"Mauritania",435,1996,0.393375
"Mauritania",435,1997,0.393375
"Mauritania",435,1998,0.393375
"Mauritania",435,1999,0.393375
"Mauritania",435,2000,0.393375
"Mauritania",435,2001,0.393375
"Mauritania",435,2002,0.393375
"Mauritania",435,2003,0.393375
"Mauritania",435,2004,0.393375
"Mauritania",435,2005,0.393375
"Mauritania",435,2006,0.393375
"Mauritania",435,2007,0.636
"Mauritania",435,2008,0.636
"Mauritania",435,2009,0.636
"Mauritania",435,2010,0.636
"Mauritania",435,2011,0.636
"Mauritania",435,2012,0.636
"Niger",436,1990,0.8015
"Niger",436,1991,0.8015
"Niger",436,1992,0.8015
"Niger",436,1993,0.8015
"Niger",436,1994,0.8015
"Niger",436,1995,0.8015
"Niger",436,1996,0.8015
"Niger",436,1997,0.8015
"Niger",436,1998,0.8015
"Niger",436,1999,0.8015
"Niger",436,2000,0.8015
"Niger",436,2001,0.8015
"Niger",436,2002,0.8015
"Niger",436,2003,0.8015
"Niger",436,2004,0.8015
"Niger",436,2005,0.8015
"Niger",436,2006,0.8015
"Niger",436,2007,0.8015
"Niger",436,2008,0.8015
"Niger",436,2009,0.8015
"Niger",436,2010,0.8015
"Niger",436,2011,0.8015
"Niger",436,2012,0.8015
"Ivory Coast",437,1990,0.8015
"Ivory Coast",437,1991,0.8015
"Ivory Coast",437,1992,0.8015
"Ivory Coast",437,1993,0.8015
"Ivory Coast",437,1994,0.8015
"Ivory Coast",437,1995,0.8015
"Ivory Coast",437,1996,0.8015
"Ivory Coast",437,1997,0.8015
"Ivory Coast",437,1998,0.8015
"Ivory Coast",437,1999,0.8015
"Ivory Coast",437,2000,0.8015
"Ivory Coast",437,2001,0.8015
"Ivory Coast",437,2002,0.8015
"Ivory Coast",437,2003,0.8015
"Ivory Coast",437,2004,0.8015
"Ivory Coast",437,2005,0.8015
"Ivory Coast",437,2006,0.8015
"Ivory Coast",437,2007,0.8015
"Ivory Coast",437,2008,0.8015
"Ivory Coast",437,2009,0.8015
"Ivory Coast",437,2010,0.8015
"Ivory Coast",437,2011,0.8015
"Ivory Coast",437,2012,0.8015
"Guinea",438,1990,NA
"Guinea",438,1991,NA
"Guinea",438,1992,NA
"Guinea",438,1993,NA
"Guinea",438,1994,0.3899375
"Guinea",438,1995,0.3899375
"Guinea",438,1996,0.3899375
"Guinea",438,1997,0.3899375
"Guinea",438,1998,0.3899375
"Guinea",438,1999,0.3899375
"Guinea",438,2000,0.3899375
"Guinea",438,2001,0.3899375
"Guinea",438,2002,0.3899375
"Guinea",438,2003,0.3899375
"Guinea",438,2004,0.3899375
"Guinea",438,2005,0.3899375
"Guinea",438,2006,0.3899375
"Guinea",438,2007,0.3899375
"Guinea",438,2008,0.3899375
"Guinea",438,2009,0.8665
"Guinea",438,2010,0.8665
"Guinea",438,2011,0.8665
"Guinea",438,2012,0.8665
"Burkina Faso",439,1990,0.8015
"Burkina Faso",439,1991,0.8015
"Burkina Faso",439,1992,0.8015
"Burkina Faso",439,1993,0.8015
"Burkina Faso",439,1994,0.8015
"Burkina Faso",439,1995,0.8015
"Burkina Faso",439,1996,0.8015
"Burkina Faso",439,1997,0.8015
"Burkina Faso",439,1998,0.8015
"Burkina Faso",439,1999,0.8015
"Burkina Faso",439,2000,0.8015
"Burkina Faso",439,2001,0.8015
"Burkina Faso",439,2002,0.8015
"Burkina Faso",439,2003,0.8015
"Burkina Faso",439,2004,0.8015
"Burkina Faso",439,2005,0.8015
"Burkina Faso",439,2006,0.8015
"Burkina Faso",439,2007,0.8015
"Burkina Faso",439,2008,0.8015
"Burkina Faso",439,2009,0.8015
"Burkina Faso",439,2010,0.8015
"Burkina Faso",439,2011,0.8015
"Burkina Faso",439,2012,0.8015
"Liberia",450,1999,0.533125
"Liberia",450,2000,0.533125
"Liberia",450,2001,0.533125
"Liberia",450,2002,0.533125
"Liberia",450,2003,0.533125
"Liberia",450,2004,0.533125
"Liberia",450,2005,0.533125
"Liberia",450,2006,0.533125
"Liberia",450,2007,0.533125
"Liberia",450,2008,0.533125
"Liberia",450,2009,0.533125
"Liberia",450,2010,0.533125
"Liberia",450,2011,0.533125
"Liberia",450,2012,0.533125
"Sierra Leone",451,1990,NA
"Sierra Leone",451,1991,NA
"Sierra Leone",451,1992,NA
"Sierra Leone",451,1993,NA
"Sierra Leone",451,1994,NA
"Sierra Leone",451,1995,NA
"Sierra Leone",451,1996,NA
"Sierra Leone",451,1997,NA
"Sierra Leone",451,1998,NA
"Sierra Leone",451,1999,NA
"Sierra Leone",451,2000,0.69775
"Sierra Leone",451,2001,0.69775
"Sierra Leone",451,2002,0.69775
"Sierra Leone",451,2003,0.69775
"Sierra Leone",451,2004,0.69775
"Sierra Leone",451,2005,0.69775
"Sierra Leone",451,2006,0.69775
"Sierra Leone",451,2007,0.69775
"Sierra Leone",451,2008,0.69775
"Sierra Leone",451,2009,0.69775
"Sierra Leone",451,2010,0.69775
"Sierra Leone",451,2011,0.72475
"Sierra Leone",451,2012,0.72475
"Ghana",452,1990,0.30562502
"Ghana",452,1991,0.30562502
"Ghana",452,1992,0.30562502
"Ghana",452,1993,0.30562502
"Ghana",452,1994,0.30562502
"Ghana",452,1995,0.30562502
"Ghana",452,1996,0.30562502
"Ghana",452,1997,0.30562502
"Ghana",452,1998,0.30562502
"Ghana",452,1999,0.30562502
"Ghana",452,2000,0.30562502
"Ghana",452,2001,0.30562502
"Ghana",452,2002,0.5606667
"Ghana",452,2003,0.5606667
"Ghana",452,2004,0.5606667
"Ghana",452,2005,0.5606667
"Ghana",452,2006,0.5606667
"Ghana",452,2007,0.5606667
"Ghana",452,2008,0.5606667
"Ghana",452,2009,0.5606667
"Ghana",452,2010,0.5606667
"Ghana",452,2011,0.5606667
"Ghana",452,2012,0.5606667
"Togo",461,1990,0.8015
"Togo",461,1991,0.8015
"Togo",461,1992,0.8015
"Togo",461,1993,0.8015
"Togo",461,1994,0.8015
"Togo",461,1995,0.8015
"Togo",461,1996,0.8015
"Togo",461,1997,0.8015
"Togo",461,1998,0.8015
"Togo",461,1999,0.8015
"Togo",461,2000,0.8015
"Togo",461,2001,0.8015
"Togo",461,2002,0.8015
"Togo",461,2003,0.8015
"Togo",461,2004,0.8015
"Togo",461,2005,0.8015
"Togo",461,2006,0.8015
"Togo",461,2007,0.8015
"Togo",461,2008,0.8015
"Togo",461,2009,0.8015
"Togo",461,2010,0.8015
"Togo",461,2011,0.8015
"Togo",461,2012,0.8015
"Cameroon",471,1990,0.50145
"Cameroon",471,1991,0.50145
"Cameroon",471,1992,0.50145
"Cameroon",471,1993,0.50145
"Cameroon",471,1994,0.50145
"Cameroon",471,1995,0.50145
"Cameroon",471,1996,0.50145
"Cameroon",471,1997,0.50145
"Cameroon",471,1998,0.50145
"Cameroon",471,1999,0.50145
"Cameroon",471,2000,0.50145
"Cameroon",471,2001,0.50145
"Cameroon",471,2002,0.50145
"Cameroon",471,2003,0.50145
"Cameroon",471,2004,0.50145
"Cameroon",471,2005,0.50145
"Cameroon",471,2006,0.50145
"Cameroon",471,2007,0.50145
"Cameroon",471,2008,0.50145
"Cameroon",471,2009,0.50145
"Cameroon",471,2010,0.50145
"Cameroon",471,2011,0.50145
"Cameroon",471,2012,0.50145
"Nigeria",475,1990,0.36812502
"Nigeria",475,1991,0.36812502
"Nigeria",475,1992,0.36812502
"Nigeria",475,1993,0.36812502
"Nigeria",475,1994,0.36812502
"Nigeria",475,1995,0.36812502
"Nigeria",475,1996,0.36812502
"Nigeria",475,1997,0.36812502
"Nigeria",475,1998,0.527875
"Nigeria",475,1999,0.527875
"Nigeria",475,2000,0.527875
"Nigeria",475,2001,0.527875
"Nigeria",475,2002,0.527875
"Nigeria",475,2003,0.527875
"Nigeria",475,2004,0.527875
"Nigeria",475,2005,0.527875
"Nigeria",475,2006,0.527875
"Nigeria",475,2007,0.62625
"Nigeria",475,2008,0.62625
"Nigeria",475,2009,0.62625
"Nigeria",475,2010,0.62625
"Nigeria",475,2011,0.62625
"Nigeria",475,2012,0.62625
"Gabon",481,1990,0.50145
"Gabon",481,1991,0.50145
"Gabon",481,1992,0.50145
"Gabon",481,1993,0.50145
"Gabon",481,1994,0.50145
"Gabon",481,1995,0.50145
"Gabon",481,1996,0.50145
"Gabon",481,1997,0.50145
"Gabon",481,1998,0.50145
"Gabon",481,1999,0.50145
"Gabon",481,2000,0.50145
"Gabon",481,2001,0.50145
"Gabon",481,2002,0.50145
"Gabon",481,2003,0.50145
"Gabon",481,2004,0.50145
"Gabon",481,2005,0.50145
"Gabon",481,2006,0.50145
"Gabon",481,2007,0.50145
"Gabon",481,2008,0.50145
"Gabon",481,2009,0.50145
"Gabon",481,2010,0.50145
"Gabon",481,2011,0.50145
"Gabon",481,2012,0.50145
"Central African Republic",482,1990,0.50145
"Central African Republic",482,1991,0.50145
"Central African Republic",482,1992,0.50145
"Central African Republic",482,1993,0.50145
"Central African Republic",482,1994,0.50145
"Central African Republic",482,1995,0.50145
"Central African Republic",482,1996,0.50145
"Central African Republic",482,1997,0.50145
"Central African Republic",482,1998,0.50145
"Central African Republic",482,1999,0.50145
"Central African Republic",482,2000,0.50145
"Central African Republic",482,2001,0.50145
"Central African Republic",482,2002,0.50145
"Central African Republic",482,2003,0.50145
"Central African Republic",482,2004,0.50145
"Central African Republic",482,2005,0.50145
"Central African Republic",482,2006,0.50145
"Central African Republic",482,2007,0.50145
"Central African Republic",482,2008,0.50145
"Central African Republic",482,2009,0.50145
"Central African Republic",482,2010,0.50145
"Central African Republic",482,2011,0.50145
"Central African Republic",482,2012,0.50145
"Chad",483,1990,0.50145
"Chad",483,1991,0.50145
"Chad",483,1992,0.50145
"Chad",483,1993,0.50145
"Chad",483,1994,0.50145
"Chad",483,1995,0.50145
"Chad",483,1996,0.50145
"Chad",483,1997,0.50145
"Chad",483,1998,0.50145
"Chad",483,1999,0.50145
"Chad",483,2000,0.50145
"Chad",483,2001,0.50145
"Chad",483,2002,0.50145
"Chad",483,2003,0.50145
"Chad",483,2004,0.50145
"Chad",483,2005,0.50145
"Chad",483,2006,0.50145
"Chad",483,2007,0.50145
"Chad",483,2008,0.50145
"Chad",483,2009,0.50145
"Chad",483,2010,0.50145
"Chad",483,2011,0.50145
"Chad",483,2012,0.50145
"Congo, Republic of",484,1990,0.50145
"Congo, Republic of",484,1991,0.50145
"Congo, Republic of",484,1992,0.50145
"Congo, Republic of",484,1993,0.50145
"Congo, Republic of",484,1994,0.50145
"Congo, Republic of",484,1995,0.50145
"Congo, Republic of",484,1996,0.50145
"Congo, Republic of",484,1997,0.50145
"Congo, Republic of",484,1998,0.50145
"Congo, Republic of",484,1999,0.50145
"Congo, Republic of",484,2000,0.50145
"Congo, Republic of",484,2001,0.50145
"Congo, Republic of",484,2002,0.50145
"Congo, Republic of",484,2003,0.50145
"Congo, Republic of",484,2004,0.50145
"Congo, Republic of",484,2005,0.50145
"Congo, Republic of",484,2006,0.50145
"Congo, Republic of",484,2007,0.50145
"Congo, Republic of",484,2008,0.50145
"Congo, Republic of",484,2009,0.50145
"Congo, Republic of",484,2010,0.50145
"Congo, Republic of",484,2011,0.50145
"Congo, Republic of",484,2012,0.50145
"Zaire",490,1990,0.430875
"Zaire",490,1991,0.430875
"Zaire",490,1992,0.430875
"Zaire",490,1993,0.430875
"Zaire",490,1994,0.430875
"Zaire",490,1995,0.430875
"Zaire",490,1996,0.430875
"Congo, Democratic Republic of / Za",490,1997,0.430875
"Congo, Democratic Republic of / Za",490,1998,0.430875
"Congo, Democratic Republic of / Za",490,1999,0.430875
"Congo, Democratic Republic of / Za",490,2000,0.430875
"Congo, Democratic Republic of / Za",490,2001,0.430875
"Congo, Democratic Republic of / Za",490,2002,0.563
"Congo, Democratic Republic of / Za",490,2003,0.563
"Congo, Democratic Republic of / Za",490,2004,0.563
"Congo, Democratic Republic of / Za",490,2005,0.563
"Congo, Democratic Republic of / Za",490,2006,0.563
"Congo, Democratic Republic of / Za",490,2007,0.563
"Congo, Democratic Republic of / Za",490,2008,0.563
"Congo, Democratic Republic of / Za",490,2009,0.563
"Congo, Democratic Republic of / Za",490,2010,0.563
"Congo, Democratic Republic of / Za",490,2011,0.563
"Congo, Democratic Republic of / Za",490,2012,0.563
"Uganda",500,1990,0.3425
"Uganda",500,1991,0.3425
"Uganda",500,1992,0.3425
"Uganda",500,1993,0.529375
"Uganda",500,1994,0.529375
"Uganda",500,1995,0.529375
"Uganda",500,1996,0.529375
"Uganda",500,1997,0.529375
"Uganda",500,1998,0.529375
"Uganda",500,1999,0.529375
"Uganda",500,2000,0.541875
"Uganda",500,2001,0.541875
"Uganda",500,2002,0.541875
"Uganda",500,2003,0.541875
"Uganda",500,2004,0.541875
"Uganda",500,2005,0.541875
"Uganda",500,2006,0.541875
"Uganda",500,2007,0.541875
"Uganda",500,2008,0.541875
"Uganda",500,2009,0.541875
"Uganda",500,2010,0.541875
"Uganda",500,2011,0.541875
"Uganda",500,2012,0.541875
"Kenya",501,1990,0.4365
"Kenya",501,1991,0.4365
"Kenya",501,1992,0.4365
"Kenya",501,1993,0.4365
"Kenya",501,1994,0.4365
"Kenya",501,1995,0.4365
"Kenya",501,1996,0.53737503
"Kenya",501,1997,0.53737503
"Kenya",501,1998,0.53737503
"Kenya",501,1999,0.53737503
"Kenya",501,2000,0.53737503
"Kenya",501,2001,0.53737503
"Kenya",501,2002,0.53737503
"Kenya",501,2003,0.53737503
"Kenya",501,2004,0.53737503
"Kenya",501,2005,0.53737503
"Kenya",501,2006,0.53737503
"Kenya",501,2007,0.53737503
"Kenya",501,2008,0.53737503
"Kenya",501,2009,0.53737503
"Kenya",501,2010,0.53737503
"Kenya",501,2011,0.509625
"Kenya",501,2012,0.509625
"Tanzania",510,1990,0.439375
"Tanzania",510,1991,0.439375
"Tanzania",510,1992,0.439375
"Tanzania",510,1993,0.439375
"Tanzania",510,1994,0.439375
"Tanzania",510,1995,0.532625
"Tanzania",510,1996,0.532625
"Tanzania",510,1997,0.532625
"Tanzania",510,1998,0.532625
"Tanzania",510,1999,0.532625
"Tanzania",510,2000,0.532625
"Tanzania",510,2001,0.532625
"Tanzania",510,2002,0.532625
"Tanzania",510,2003,0.532625
"Tanzania",510,2004,0.532625
"Tanzania",510,2005,0.532625
"Tanzania",510,2006,0.58725
"Tanzania",510,2007,0.58725
"Tanzania",510,2008,0.58725
"Tanzania",510,2009,0.58725
"Tanzania",510,2010,0.58725
"Tanzania",510,2011,0.58725
"Tanzania",510,2012,0.58725
"Burundi",516,1990,NA
"Burundi",516,1991,NA
"Burundi",516,1992,NA
"Burundi",516,1993,0.53174996
"Burundi",516,1994,0.53174996
"Burundi",516,1995,0.53174996
"Burundi",516,1996,0.53174996
"Burundi",516,1997,0.53174996
"Burundi",516,1998,0.53174996
"Burundi",516,1999,0.53174996
"Burundi",516,2000,0.53174996
"Burundi",516,2001,0.53174996
"Burundi",516,2002,0.53174996
"Burundi",516,2003,0.53174996
"Burundi",516,2004,0.53174996
"Burundi",516,2005,0.53174996
"Burundi",516,2006,0.53174996
"Burundi",516,2007,0.53174996
"Burundi",516,2008,0.53174996
"Burundi",516,2009,0.53174996
"Burundi",516,2010,0.53174996
"Burundi",516,2011,0.53174996
"Burundi",516,2012,0.53174996
"Rwanda",517,1990,NA
"Rwanda",517,1991,NA
"Rwanda",517,1992,NA
"Rwanda",517,1993,NA
"Rwanda",517,1994,NA
"Rwanda",517,1995,NA
"Rwanda",517,1996,NA
"Rwanda",517,1997,0.7625
"Rwanda",517,1998,0.7625
"Rwanda",517,1999,0.7625
"Rwanda",517,2000,0.7625
"Rwanda",517,2001,0.7625
"Rwanda",517,2002,0.7625
"Rwanda",517,2003,0.7625
"Rwanda",517,2004,0.7625
"Rwanda",517,2005,0.7625
"Rwanda",517,2006,0.7625
"Rwanda",517,2007,0.66625
"Rwanda",517,2008,0.66625
"Rwanda",517,2009,0.66625
"Rwanda",517,2010,0.66625
"Rwanda",517,2011,0.66625
"Rwanda",517,2012,0.66625
"Somalia",520,1990,0.409125
"Somalia",520,1991,0.409125
"Somalia",520,1992,0.409125
"Somalia",520,1993,0.409125
"Somalia",520,1994,0.409125
"Somalia",520,1995,0.409125
"Somalia",520,1996,0.409125
"Somalia",520,1997,0.409125
"Somalia",520,1998,0.409125
"Somalia",520,1999,0.409125
"Somalia",520,2000,0.409125
"Somalia",520,2001,0.409125
"Somalia",520,2002,0.409125
"Somalia",520,2003,0.409125
"Somalia",520,2004,0.409125
"Somalia",520,2005,0.409125
"Somalia",520,2006,0.409125
"Somalia",520,2007,0.409125
